Review_ID,Rating,Reviewer_Location,Review_Text,Branch,Year,Month,Review_len
662592140,4,United States,"Llegamos a Honk Kong Disney en el MTR y fue fácil, rápido y bastante conveniente. Compramos nuestros boletos en el sitio y utilizamos el descuento en línea del 10% para viajeros extranjeros con solo mostrar la página web y nuestras licencias de conducir. Mucho más fácil que comprar en línea. Descargué la aplicación y fue genial como un mapa y para rastrear los tiempos de espera para los paseos. La mayoría de los paseos tenían espera de 5 a 40 minutos. Recomiendo obtener el pase rápido para Dumbo, ya que fue la única línea que tardó mucho más que el tiempo de espera anunciado. Pudimos subir todos los paseos y aún así volver al MTR en un momento decente, pero el tren estaba bastante lleno. En general, una experiencia de Disney muy manejable y agradable en un día.",Disneyland_HongKong,2019,4,691
662516931,5,Australia,"Aunque es más pequeño, hay excelentes atracciones y un ambiente maravilloso. El desfile de la pintura del nocturno es imprescindible. Es difícil encontrar buenas opciones de comida de almuerzo, pero no importaba. Grandes tiendas. La línea de viaje más larga fue de 20 minutos. La hija de 4 años hizo un cambio de imagen de Princess y eso fue súper lindo. Pregúntele a todos los miembros del personal para las pegatinas, generalmente tienen diferentes en sus bolsillos. Hicimos 2 días y podríamos haber hecho fácilmente un tercero.",Disneyland_HongKong,2019,3,422
662233037,5,United Kingdom,"Intentamos comprar nuestros boletos en línea el día anterior, pero después de ingresar los detalles del pago, dijo más tarde. Probamos con una tarjeta diferente y todavía dio el mismo mensaje. La compañía de la tarjeta de crédito dijo que el pago fue tomado, pero no habíamos recibido una confirmación de reserva. Tomamos un taxi desde el área de TST y no era costoso y en un automóvil con aire acondicionado fue un viaje agradable. Llegamos alrededor de las 10:30. Al día siguiente en el parque, tuvimos que perder el tiempo en las relaciones con los huéspedes, donde nos dijeron que los pagos no habían sido tomados, así que compramos nuestros boletos en el parque. ¡Tendremos que verificar nuestras declaraciones de tarjeta para garantizar que no se hayan tomado pagos! Aquí es donde se registraron dos de los paseos prioritarios como se usó, pero solo debería haberse registrado como una vez que no lo sabíamos en ese momento. Cuando intentamos usar nuestro pase de prioridad por tercera vez después, nos dijeron que no nos quedaba nada. Esto fue muy vergonzoso frente a los otros invitados del parque. Dijimos que podría haber ocurrido en Iron Man cuando lo escanearon dos veces y me dijeron que volviera a Iron Man. En este punto, estábamos cansados ​​de dar la vuelta al parque y no queríamos caminar allí y así dijeron que iríamos a las relaciones de los invitados. Las relaciones con los invitados no fueron disculpas. Nos ofrecieron el boleto de prioridad para nuestra próxima visita, pero somos del Reino Unido y no esperamos regresar. ¡Nos ofrecieron un refresco o palomitas de maíz. Acabamos de almorzar sin gracias. Así que nos fuimos con que no nos resuelvamos a nuestra satisfacción. ¡Tenga cuidado si compra en línea y si ha comprado un pase prioritario! Las colas fueron de unos 15 30 minutos. Pasamos un buen momento en Disney, pero las experiencias previas y prioritarias nos han dejado sintiéndonos insatisfechos en lugar de los pagos de cheques, por lo que no se había tomado nuestra experiencia negativa de Disney, incluso una vez en el Reino Unido en el Reino Unido en el Reino Unido en el Reino Unido, en lugar de ser elegidos.",Disneyland_HongKong,2019,3,2190
662156115,5,Australia,"Fui a HK Disneyland a través del MTR (fácil de llegar y regresar) a principios de marzo. La mayoría de los días antes había duchas de luz pero no frías. Nuestro día no estaba lluvia :) y solo tardó 5 minutos en llegar a los paseos que queríamos. La esposa nunca había hecho un viaje de Disney antes y recibió algunas buenas fotos con los personajes. Ella disfrutó mucho el desfile de la calle principal y cuando salimos, el tren estaba a 2 minutos a pie, lo que era fácil de llegar a nuestro hotel.",Disneyland_HongKong,2019,3,423
662013836,5,Malaysia,Pasé 2 días en Disneylandia con mis hijos pequeños. Nuestra segunda vez en realidad al parque. ¡Una visita obligada a todos si alguna vez tienes la oportunidad!,Disneyland_HongKong,2019,3,146
661955342,3,Australia,"Nos decepcionó con HK Disneyland. El tren no estaba funcionando y el castillo estaba bajo renovación, al igual que varias otras áreas. Tenía un aire de ruina. Nuestro conductor del entrenador nos aconsejó que tomáramos comida, no en nuestras bolsas, que serían registradas, sino en nuestros bolsillos. La razón de esto fue que quieren hacerle pagar los precios increíblemente altos por los alimentos que venden. También sugirió no comprar recuerdos allí, sino tomar una foto, luego obtener el artículo de Ali Baba (o Ali Express, supongo). Una taza básica de recuerdo costó $ 20 aproximadamente, y los relojes eran de aproximadamente $ 80. Sin embargo, el desfile fue fantástico e inventó mucho por el resto. Está encendido dos veces al día, por la tarde y la noche. Los fuegos artificiales que habíamos visto anteriormente fueron suspendidos por un tiempo, debido a las renovaciones. Una estación MTR está allí en el cambio de puertas en Central para otras líneas. También hay un ferry, pero lo limita a ciertos momentos de irse, por lo que MTR, taxi o autobús es mejor. Para un senior, HK $ 2 en la tarjeta Oyster Seniors lo lleva de regreso a una estación cerca de su hotel, así que no se moleste con un recorrido.",Disneyland_HongKong,2019,3,1107
661814158,5,Philippines,"Es la segunda vez que vengo a HK Disneyland. Nos confortó, llovió. ¡Ja ja! Aunque la lluvia no nos impidió disfrutar. Es triste que el desfile de la tarde haya sido cancelado. Pero durante la noche, cuando el clima se despejó, HK Disneyland empujó a través de la pintura el desfile nocturno. Era la primera vez que lo veía. Hace 6 años solo había fuegos artificiales detrás del castillo (que ahora todavía está bajo renovación). Mi familia y definitivamente volveré. Me encanta ver a mi pequeño disfrutando de Disneyland.",Disneyland_HongKong,2019,3,489
661807684,4,India,"HK Disneyland fue una gran experiencia durante la Navidad, las celebraciones y los paseos fueron geniales. La gestión de personas también fue de primera categoría. La renovación del castillo principal estaba experimentando cuando fuimos, lo cual fue una decepción, también lo fue la cancelación principal del desfile nocturno. Esperamos hasta el último momento, pero las lluvias lo arruinaron. Algún reembolso o cupón habría sido apreciado por el espectáculo cancelado y la renovación del castillo.",Disneyland_HongKong,2018,12,399
661763501,5,United States,El comienzo del viaje para llegar a Disneyland por MTR ofrece un viaje divertido con el tren pintado con personajes de Disney. También hay un tren dentro de Disneyland que te ayuda a alcanzar algunas atracciones.,Disneyland_HongKong,2019,3,199
661743950,4,Indonesia,"He estado allí hace 5 años con mi esposa ... ahora, voy allí con mis hijos ... es muy agradable pasar tiempo con sus hijos en este parque temático ... algunos problemas: 1. Castle está bajo renovación2. Sin fuegos artificiales3. Rey león bajo renovación4. Princess Photo solo es limitada (no hay Elsa de Frozen disponible para la sesión de fotos) ... bastante triste porque es la princesa favorita de mi hija ...",Disneyland_HongKong,2019,3,381
661666641,3,Malaysia,"Visité este parque temático el 26.02.19. En general, estaba bien. Nada espectacular. Anteriormente he estado en Disneyland Anaheim, Disney World Florida, Disneyland Paris, Tokio Disneyland Disneysea. HK Disneyland es pequeño, pero afortunadamente no muchas multitudes. Sin embargo, la casa embrujada (Mystic Manor) era extraña. Esperaría algo en la línea de otros parques de Disneyland, pero sí, tal vez es algo cultural (nada supera la casa embrujada en los estudios universales Singapur durante las noches de terror de Halloween, FYI). En general, mis hijos se divirtieron allí. Razón principal por la que fuimos a Disneylandia.",Disneyland_HongKong,2019,2,577
661255238,5,India,"Llevé a mis hijos a Disneyland los días de semana, lo cual fue una gran decisión, ya que había un mínimo de fiebre. colas muy pequeñas. Llegamos allí a los 10 y comenzamos con Tomorrowland. Hicimos todos los paseos a las 5:30 p.m. y salimos a las 6:00 p.m. Hyperspace Mountain, Grizzly Mountain, Jungle Cruise, Mystic Manor y Iron Man Experience son los paseos obligados. Es mejor comprar boletos combos de comida de Klook. No tienes que pararte en la cola. Simplemente escanee el código de barras e ingrese. Además, lo más importante, tome sus cupones de comida justo después de la entrada para que no vuelva a regresar más tarde para obtener los cupones. Fuimos a Royal Banquet Hall para comida. comida promedio. Lleve la botella de agua ya que el agua es costosa allí.",Disneyland_HongKong,2019,3,666
660968080,4,United States,Nos gustó esto en comparación con los Estados Unidos porque es más fácil navegar porque es más pequeño y hay más viajes para los más pequeños. Fuimos el miércoles. Y la línea era corta. Solo de 5 minutos a 15 minutos espera. Inaudito en los Estados Unidos. Puedes llegar aquí fácilmente con MTR. Espere pasar un día aquí. Abren a las 10 am. The Moana Show y Disney Tale Story Show fue nuestro favorito.,Disneyland_HongKong,2019,3,383
660895571,5,Hong Kong,"El monasterio es realmente un lugar hermoso. Las estatuas gigantes son realmente impresionantes, mejor que se ve en un día claro, ya que las nubes realmente pueden limitar la visibilidad.  Excelentes vistas del tranvía también, pero Nong Ping es muy comercial.",Disneyland_HongKong,2019,3,225
660868822,4,New Zealand,"Tuvimos un día divertido aquí, estaba bastante ocupado y los tiempos de espera fueron aproximadamente 20 30 minutos por viaje. Un montón de lugares para comer y tiendas de recuerdos disponibles. Hubo un par de buenos paseos en la montaña rusa, pero nada como Disneyland en Estados Unidos. Todavía lo recomendaría para un buen día.",Disneyland_HongKong,2019,3,280
660684135,4,Singapore,"Tamaño óptimo para probar la mayoría de los viajes en un día, si la cola es de menos de 30 minutos. Desearía que hubiera regalos más asequibles en tiendas, comida y bebidas.",Disneyland_HongKong,2019,3,149
660549776,4,Canada,"Los boletos eran más baratos que otras disneys. Fast Pass fue la bomba cuando lo compramos. Los mejores paseos fueron la mansión y la montaña rusa del hombre grizzly. Space Mountain no es tan bueno como Florida, California e incluso París. Ironman está bien. Pooh Bear es bueno. Este parque es mucho más pequeño que los otros, lo que mantiene el día simple. Solo necesitas un día aquí.",Disneyland_HongKong,2019,3,340
660533490,3,South Africa,"Habiendo estado en Florida, Anaheim y Euro Disney, Hong Kong Disney es definitivamente el más pequeño, sin embargo, se les da 5 horas a un día de tiempo libre, creemos que vale la pena visitarlo. Número limitado de paseos, pero aún así es profesionalmente configurado en un verdadero estilo de Disney. Los espectáculos igualmente a Disney Standard.",Disneyland_HongKong,2019,3,294
660438885,5,China,"Sin lugar a dudas, una verdadera experiencia de Disney. Los desfiles, los paseos, los personajes y los miembros del reparto se mezclan para hacer un gran día con los niños. El viaje no es largo, y el MTR lo lleva literalmente a la puerta principal, por lo que es conveniente para los paseantes. Le permitirán ingresar con la comida de los bebés, ya que no hay muchas opciones saludables dentro. Con los clásicos como los pequeños World World Train, Main St. y el Castle, y el Castle, no tendrá muchas opciones de Magia. Tenga sus boletos antes, ya que la línea puede ser tediosa por la mañana, así que no pierda cualquier tiempo en el mostrador de boletos",Disneyland_HongKong,2019,2,594
660325857,5,Hong Kong,"He visto muchas publicaciones negativas y comentarios sobre HK Disneyland en el pasado. Realmente no es tan malo. Sí, es costoso y pequeño, pero tiene toneladas de viajes para todas las edades. Como residente de HK, siempre voy a HK Disneyland y la experiencia es la misma cada vez. Ya sea el desfile o los paseos, el parque es increíble. Ha habido toneladas de renovaciones en los últimos años con la despedida de Autopia y Buzz Lightyear Astroblasters, pero ha sido reemplazado por una nueva sección en Tomorrowland con Iron Man and Ant Man que llega en abril, así como una nueva renovación de Space Mountain. El personal es extremadamente servicial y las tiendas de regalos tienen un montón de mercancías y recuerdos. El parque también es extremadamente amigable para los niños. Lo único negativo que puedo extraer de este parque es el precio de los alimentos. La comida no es tan mala, pero por su calidad, es demasiado costosa. Dado que a los visitantes no se les permite traer comida, es posible que deba morir de hambre por un día o comprar una comida costosa. Si tiene mucho tiempo libre en HK y desea algo agradable, ya sea con los niños o con sus compañeros, HK Disney es un gran parque, aunque si es un gran buscador, Ocean Park sería más adecuado para usted.",Disneyland_HongKong,2019,3,1192
660285578,2,Canada,"Muy muy pequeño, decepcionante a lo largo de la línea ... el parque es demasiado pequeño, sin grandes atracciones. En 3 horas lo habrás visto todo. Hubo construcción con mucho ruido durante nuestra visita. ¡Fue ridículo visitar el bosque encantado cuando escuchaste un jackhammer! Los manegos son limitados. Los precios son altos para la calidad del parque. Es mejor mantener su dinero e invertirlo en otra actividad.",Disneyland_HongKong,2019,3,422
660263284,5,India,"El lugar no es menos ... es Disneyland :) Mi hijo se divirtió increíble y el lugar es enorme. Es un lugar maravilloso para visitar cuando su hijo tiene la edad suficiente para calificar todos los paseos. Mi niño es 112 cms y prácticamente calificado cada viaje. limitado. Actualizado dentro del parque sobre ... la comida y la gente de verduras nos miró raros ... Lol ... Vegie Burger fue lo mejor que podíamos obtener a 98 $ ... no fue genial, pero a Dland compensó la parte no alimentaria ... podría tener helados en 45 HKD y Pop Corn al mismo precio. Me gustó el té en forma en la forma empacada. y me alojé en TST (Tsim Sha tsui). Desde Lantau Toll Toook A21 para ir a TST Prat Avenue. Costas alrededor de 28 HKD por adulto y alrededor de 20 HKD por niño por debajo de 11. Si te tomas un taxi de Dinsey a TST, teniendo en cuenta el tráfico decente, lo despojaría por 205 HKD de una manera. Una visita obligada y tardamos 2 días en hacerlo, ya que la (s) cola (s) son largas y mínimas, nos llevó 45 minutos de cola para llegar a cualquier atracción. Infants y niños pequeños, Cap es obligatorio y estar listos para abrocharse la atención y soportar las largas colas, a menos que tenga un pase prioritario.",Disneyland_HongKong,2019,3,1399
660238861,5,United States,¡Realmente amaba Disneyland! Los dos paseos deben ser la mansión mística y los trenes de mina grizzly gulch runa. Ambos son excelentes. Recomiendo encarecidamente pasar un día laborable. No tuvimos una espera de más de 20 minutos en cualquier lugar de lunes y martes. No necesita la prioridad especial o especial de prioridad de lunes a viernes.,Disneyland_HongKong,2019,3,318
660061838,4,Indonesia,"Llegó aquí 1 día después del año nuevo chino, estaba muy lleno, intentaba buscar en Google durante el mejor momento para visitar el Disneyland. Tuvieron algunos grandes desfiles alrededor del parque temático en ciertas horas, la última fue a las 2000 hrs. Para evitar apresurarse con otros visitantes, intenté retroceder después del último desfile y me puse al MTR después de que la mayoría de los visitantes se fueron. El parque temático proporciona cochecitos en alquiler, tenga cuidado de no perder el depósito o no cobrarían su depósito cuando devuelvan las carreras. My Kids disfrutó de cada desfile, especialmente el último en 2000 HRS, con todos los trabajos de luz y personajes de Disney en la calle en la calle.",Disneyland_HongKong,2019,2,633
660034324,4,Philippines,"Un parque de diversiones para todas las edades. Disneyland es para niños y un adulto que son jóvenes de corazón. Es un lugar que disfrutarás. El mejor momento para visitar es marzo donde el clima era bueno, que disfrutará deambulando.",Disneyland_HongKong,2019,3,223
659790654,5,Indonesia,"Esta es la primera vez que voy a Disneyland Hong Kong. Desafortunadamente, el castillo de Cenicienta está siendo renovado y se cancela el espectáculo de fuegos artificiales. Los espectáculos como Mickey y The Wondrous Book o Lion King son increíbles. El desfile en la tarde también es bueno porque podemos ver a todos los personajes de dibujos animados de Disney saliendo. Me encanta Big Grizzly Mountain Runaway porque era emocionante. Te recomiendo que compres palomitas de maíz que se vendieron en el stand en todo Disneyland, sabe bien.",Disneyland_HongKong,2019,3,464
659781438,3,Philippines,"En HK, ahora las multitudes son la norma, y ​​Disneyland no es la excepción. Era un día de la semana pero todavía estaba muy lleno, odio pensar cómo es el fin de semana. Algunas áreas no estaban disponibles debido a los trabajos de remodelación, lo cual fue triste, pero algunas áreas nuevas se han abierto desde nuestra última visita y estas fueron bastante buenas. Hay muchos viajes para los niños de todas las edades, así que disfrutan y tienen un buen día. Accesible por el MRT de todo HK. No es el Disneyland más grande del mundo, pero hizo sonreír a nuestro pequeño todo el día.",Disneyland_HongKong,2019,3,638
659769508,5,Philippines,"Fuimos aquí con mi familia por invitación. Venir a Disneyland trae al niño a gritar y disfrutar de momentos divertidos, especialmente si tiene hijos con usted en el viaje. As usual, even on a Mondays, the queing for the long lines of activities will leave you to make ceratin choice events, rides, etc. We did get a roller coaster ride on Star Wars Hyperspace Mountain, photos taken w the Iron Man who was strutting around for poses w us, parades, store buys, etc. But what made the stay most memorable was the live presentation of Lion King musical wc made the final cut of our 'one day' experience @ Disney ¡Memorable!",Disneyland_HongKong,2019,2,606
659760916,4,Hong Kong,"Disney pequeño y lindo y lindo. Las atracciones se expanden lentamente, pero la mayoría son solo divertidas montañas rusas para la familia. Muchos paseos más pequeños para disfrutar con niños pequeños. Traiga su botella de agua, las bebidas y la comida son caras, no muchas opciones. Jedi Show es imprescindible para los más jóvenes, además son los restaurantes que vale la pena ir.",Disneyland_HongKong,2018,11,304
659729489,4,Indonesia,"No es un mejor Disneyland, pero todavía te hace feliz de jugar allí. Disneyland no es tan extremo como el atudio universal porque esto construye para todas las edades. ¡Solo disfruta tu tiempo y juega!",Disneyland_HongKong,2019,3,190
659463395,4,Australia,"Este es un parque más pequeño que American Disneyland. Mi parte favorita fue The Lion King Show. Tenía excelentes disfraces de maquillaje de acrobacias y accesorios. Mi nieto no quiere ir al teatro, pero cambió de opinión después de este espectáculo. El personal a veces estaba demasiado ocupado hablando con otro personal para ayudar y a veces abrupto. En general, aunque lo pasamos muy bien. Creo que American Disneyland estableció un gran estándar que era difícil de igualar.",Disneyland_HongKong,2019,3,416
659386558,5,Saudi Arabia,"Increíble los programas, todo fue increíble si eres un fanático de Disney que deberías visitar, de hecho, es imprescindible y si no lo hiciste, entonces te estás perdiendo",Disneyland_HongKong,2019,3,143
659366150,5,United States,"Relativamente pequeño en comparación con Disney World.  La tarifa de admisión bien mantenida, limpia, la más baja es de $ 61 dólares estadounidenses.",Disneyland_HongKong,2019,3,114
659159857,5,Japan,Me gustan los espectáculos.  Anaheim no tiene espectáculos en estos días.  HK Disney es la perfección.  Mi amigo chino dijo: ¡Estaría feliz de dormir en ese piso del baño!,Disneyland_HongKong,2019,3,150
659143345,4,Singapore,"Vine aquí una vez con mis padres hace algunos años. Vine aquí de nuevo para otra visita. Los paseos están bien, pero como de costumbre, súper concurridos y ocupados, especialmente las horas de almuerzo donde la cola puede ser de hasta 45 minutos a una hora. La comida es muy, especialmente para el restaurante Starliner que sirve comida occidental. El boleto vino con un cupón de comida para la compra de comida de hasta $ 149hk. Compré el valor recomendado establecido para maximizarlo, pero la hamburguesa era tan patética, pequeña, plana y la carne era la mitad.",Disneyland_HongKong,2019,3,482
659135851,4,China,Pasé todo el día y llegó temprano evitando multitudes. Es bueno comprar boletos por delante y evitar los días festivos. El fin de semana podría ser difícil pero los días de semana mejor. Accesible por metro. Usted está en el comercial y el consumo cuando no son muchas cosas posibles para resistir. Disfruta de las palabras y la atracción artificiales.,Disneyland_HongKong,2018,4,314
659068670,5,United Kingdom,"Mi esposo y yo amamos a Disney y hemos visitado algunos de ellos. ¡Hong Kong es un gran parque para visitar! Mi viaje favorito fue la mansión mística que no tiene nada que ver con Disney, pero una gran historia que es un poco divertida y tiene detalles increíbles en el viaje. Creo que es para HK solo tan especial. El tren de la caída es bastante engañoso, comienza lento y comienzas a pensar que es un poco basura ... pero luego te sorprende. Un ganador con nosotros. Obtuvimos nuestros boletos con Klook, ya que fue, con mucho, el más barato. Incluso vino con la opción de un acuerdo de comida que se hizo, ya que significaba que no teníamos que preocuparnos por eso. La comida en Disney no era genial, pero está bien. Están trabajando en el castillo en este momento y piensan que puede llevar un tiempo. ¡Por el momento es pequeño! Nos pareció tan extraño ver el castillo así, pero es porque no tenían el dinero para construir un poco de castillo. No son tan fuegos artificiales en este momento debido a esto, pero están haciendo un espectáculo de luces en Main Street, lo cual fue bueno. HK Disney tiene una tierra de Toy Story, construida antes que la de Orlando. Es realmente bueno pero me encanta la historia de Toy.",Disneyland_HongKong,2019,3,1115
659035553,4,United States,"Vivimos en FL&A y hemos estado en Disney World y Disneyland en muchas ocasiones. Aunque este es mucho más pequeño que los demás, estamos contentos de haber sido. Hay un tren especial que te lleva allí. Hay una obsesión con Duffy en el parque. Fuimos un día de semana y entramos cuando el parque abrió por primera vez. Las únicas líneas que encontramos fueron para los personajes. Fácil de hacer en 1 día. Muchas excelentes opciones de comida que no son su tarifa típica de Disney. Disfrutamos bastante el tiempo que pasó allí.",Disneyland_HongKong,2019,3,488
658835883,3,Thailand,"Es nuestra primera experiencia de Disney. Y creo que es una excelente ubicación para comenzar. PPL dijo que HK Disneyland es más pequeño que uno de Tokio (que es). Nos ayuda a no sentirnos abrumados. Un viaje para cada viaje no es demasiado largo. Tal vez porque estaba lloviendo ese día. No pudimos ver muchos personajes por la misma razón. Desafortunadamente, el castillo estaba bajo mantenimiento. Así que no obtuvimos la experiencia completa. Pero en general, fue divertido.",Disneyland_HongKong,2019,3,436
658827273,5,United States,"Fue increíble. De hecho, montamos todas las atracciones en el parque, a veces dos veces. ¡Nuestra espera más larga de 15 minutos! Ni siquiera usamos el pase rápido o un pase prioritario. En comparación con Disneyland en Anaheim, CA USA, si tuviéramos la oportunidad; Preferimos visitar Hong Kong Disneyland. Para ahorrar dinero, compre sus boletos y comidas a través de la aplicación Klook. (No tengo ninguna relación con Klook). ¡Divertirse!",Disneyland_HongKong,2019,3,399
658697573,2,United Kingdom,"Como mi esposo y yo tuvimos un día libre antes de volar de regreso a casa, decidimos visitar aquí, ya que, como tenemos más de 64 años, obtuvimos una entrada de poco menos de 10 años, dependiendo de la tarifa monetaria. Este parque no abre hasta las 10.30 de la mañana, pero llegamos antes, ya que decidimos comprar nuestro boleto en la puerta en lugar de hacerlo por teléfono. Sorprendentemente, fue un proceso muy fácil y rápido, solo tuvo que mostrar que nuestro pasaporte subió al metro desde Hong Kong hasta la estación de Sunny Bay, cruzó la plataforma para atrapar el tren de Disneyland, que fue solo una parada. Viendo que esto fue un lunes la cantidad de personas que esperaban que abriera el parque fue masivo, Bear es que casi todos están en sus teléfonos y luego tienes que hacer que ellos hicieran un lunes a 101 selfies. (Por favor, si te amas tanto, solo consigue un espejo). De todos modos, el anuncio no era correr cuando abrieron las puertas, pero ¿qué hicieron todos, no corrieron, sin modales, empujó y empujó? Este parque no es un parche en el Disney original en Florida. Hay muy pocos paseos y puedes hacer este parque tan rápido. Ciertamente no vale la pena el más de 60 años para los adultos. La atmósfera ciertamente tampoco está aquí, tal vez porque no hacía mucho calor.",Disneyland_HongKong,2019,2,1206
658624005,1,United Arab Emirates,"Visité Disneyland Hong Kong hoy 15 de marzo de 2019. Mala experiencia. Muy poco allí en primer lugar en términos de viajes y otras experiencias. Pero la mayor parte estaba cerrada por renovaciones (incluido el principal castillo de Disney) o muchas cosas no abiertas de todos modos. Los niños no podían obtener fotos con sus personajes favoritos, ya que seguían desapareciendo durante un descanso cada 20 minutos y las colas ya estaban largas. Todo esto desaparece y ni siquiera una reducción en el precio ya caro. Bastante Día de mierda Outsmall Park, medio abierto. No vale la pena el dinero.",Disneyland_HongKong,2019,3,531
658605834,5,Philippines,No es un viaje a HK sin pasar por Disneyland. Un día nunca será suficiente para ver todas las atracciones. El lugar es enorme y parece tener algo siempre cada vez que visitamos.,Disneyland_HongKong,2018,4,184
658533161,3,Canada,"¡Es un parque relativamente pequeño, no se puede comparar con los de Florida con seguridad! Peor aún, llegamos al parque cuando el castillo se cerró para mejorar y no se ofrecieron fuegos artificiales. ¡La mayoría del personal del parque con el que encontramos eran hostiles y no muy útiles con las extrañas excepciones! De hecho, tienen pegatinas de sonrisa en el torniquete de la entrada ... ¡Debe estar allí para recordarle al personal del parque, ya que la mayoría de nosotros visitamos los parques de Disney tenemos grandes expectativas inherentes!",Disneyland_HongKong,2019,3,447
658356527,4,Philippines,"Disneyland es realmente para niños. Los paseos son demasiado cortos en el tiempo en comparación con los paseos contraparte en Universal Studios.  ¡A los niños les encantaría el ""libro de Mickey y el maravilloso libro"" y Lion King!",Disneyland_HongKong,2019,3,195
658338907,4,United States,"Pasé unas horas en Hong Kong Disneyland. Fácil de llegar en el MTR. Las colas no fueron largas en este día, lo cual fue fabuloso. El castillo no está abierto en este momento, se está actualizando. Es Disney, así que, por supuesto, todo es costoso. El desfile de la calle principal fue realmente bueno.",Disneyland_HongKong,2019,2,272
658336740,5,Philippines,"Diría que este lugar es realmente bueno, se divirtió mucho con mis amigos. Pero, estoy un poco triste porque un día no es suficiente para probar todas sus actividades y atracciones. Un buen lugar para deshacerse de todo el estrés.",Disneyland_HongKong,2018,10,217
658249715,4,United States,"En la lista de deseos de mi hija es visitar cada Disney, por lo que no ir a Disneyland no era una opción. Si eres familiar con los Disney en los EE. UU., Este es mucho más pequeño. Tenía algunos de los paseos más grandes, la montaña rusa de Star Wars, Big Thunder Mountain y Mystic Mansion, que es su versión de la mansión embrujada. De lo contrario, el parque es muy amigable para los niños. Llegamos allí cuando se abrió y nos quedamos hasta que cerró, lo cual fue demasiado largo para mí, pero a mi hija le encantó.",Disneyland_HongKong,2018,11,490
658211521,4,Australia,"Una visita obligada cuando está en Hong Kong. Ideal para niños y niños grandes también. Era mi primera vez en Disneylandia. Obtuvimos el pase de 2 días ya que el clima no era genial. Llovió a mitad de camino en nuestro primer día. Si el pronóstico del tiempo es soleado, compre el pase de 1 día como pudiéramos hacerlo en el que el clima está bien.",Disneyland_HongKong,2019,3,303
658205080,5,Singapore,"¡El lugar era muy grande!  ¡Hay muchas actividades divertidas que puedes hacer con tu familia o amigos!  Te recomendaría que vayas a este lugar si tienes hijos, ya que es amigable para los niños.",Disneyland_HongKong,2019,3,189
658181715,5,Philippines,¡Disneyland es un lugar perfecto para relajarse y volver a ser niño! ¡Siempre encontraré una manera de visitar todo Disneyland en todo el mundo!,Disneyland_HongKong,2019,3,131
657942587,5,Australia,"Tiempo mágico y divertido en Disneyland. Tuvimos 2 días maravillosos aquí. Todo el personal hace que la visita sea más especial, ya que son muy amables y pacientes.  Desafortunadamente, nos decepcionó descubrir que los fuegos artificiales fueron cancelados las dos noches que estuvimos allí. Sin advertencia ni explicación.",Disneyland_HongKong,2019,3,261
657601010,3,Singapore,"Los paseos se entienden más para los niños, excepto algunos que son más emocionantes. Las decoraciones, sin embargo, fueron realmente detalladas y sacan el efecto de Disney. Fue agradable ver eso y realmente saca al 'niño' en mí. ¡Gran ambiente, gran gente! En general, si vas en familia con niños pequeños, definitivamente te lo pasarás bien. Sin embargo, si está buscando atracciones emocionantes, ¡mejor diríjase a Ocean Park!",Disneyland_HongKong,2018,7,431
657514703,5,China,"El mes pasado, mis padres, mis amigos y yo fuimos a Hong Kong. Llegamos a Hong Kong el décimo de febrero. El clima era fresco y soleado. Fuimos al hotel primero, estaba limpio y el servicio es bueno. Ganso, ravioles de camarones y algo de té de hierbas. Mientras comíamos, mi padre y yo vimos una tienda que vendía iPads en la próxima tienda y desde entonces tuve un nuevo iPad. Es realmente fantástico. Un día, todos estaban cansados, llevamos un pequeño tren de regreso al hotel. Jugamos el rugby, el último día en Hong Kong. Es muy interesante. Lo intenté algunas veces y puedo jugar muy bien. Gané un partido y recibí dos gorras blancas y dos bolas de rugby. ¡Necesitamos ir a casa. Realmente no quería ir. Prometí que volveré tarde o temprano.",Disneyland_HongKong,2019,2,1215
657505142,4,Australia,"En primer lugar, es Disneyland. Es el lugar más feliz de la Tierra, y es genial. Es un pequeño parque, al menos para los estándares de Anaheim y Tokio, y se puede cubrir fácilmente en unas pocas horas. Esto deja mucho tiempo para comprar y llegar a los viajes que le gustan varias veces. Llegamos un martes a principios de marzo y llegamos a Park Open. El clima era agradable, pero las líneas eran, afortunadamente, casi inexistentes. Incluso después de los tiempos de ocupación habituales de 1 2pm, la mayoría de las líneas eran menos de 15 minutos. Compramos un pase prioritario, pero en retrospectiva no era requerida en absoluto. Al final, lo usamos para obtener el valor, pero en realidad solo estábamos saltando las colas de 5 minutos, por lo que fue una pérdida de dinero en esta ocasión en particular. Tal vez tuvimos suerte y otros días harían que valga la pena el dinero, pero no estoy seguro. El auto RC y el grizzly fueron mis paseos favoritos, ambos extremadamente emocionantes. Disneyland HK es una visita obligada si estás aquí, pero no el mejor Disneyland en mi experiencia.",Disneyland_HongKong,2019,3,957
657475578,5,Hong Kong,"Mi viaje comenzó y terminó con esta oración mágica. Aunque HK Disneyland no es el más grande de Disneyland del mundo, no. de atracciones y atracciones son adecuados para que pases un día entero aquí. Conociendo la noticia de que HK Disneyland ahora está expandiendo las atracciones, agregando tierra congelada y tierra Marvel. Creo que HK Disneyland atraerá a innumerables personas en el futuro. Al mismo tiempo, se espera que el lugar de comedor se pueda aumentar porque muchas personas no encuentran lugar para comer en el parque.",Disneyland_HongKong,2019,1,501
